SINIESTRO,LATITUD,LONGITUD,CODIGO POSTAL,CALLE,COLONIA,CAUSA SINIESTRO,TIPO VEHICULO,COLOR,MODELO,NIVEL DAÑO VEHICULO,PUNTO DE IMPACTO,AÑO,MES,DÍA NUMERO,DIA,HORA,ESTADO,CIUDAD,LESIONADOS,RELACION LESIONADOS,EDAD LESIONADO,GENERO LESIONADO,NIVEL LESIONADO,HOSPITALIZADO,FALLECIDO,AMBULANCIA,ARBOL,PIEDRA,DORMIDO,GRUA,OBRA CIVIL,PAVIMENTO MOJADO,EXPLOSION LLANTA,VOLCADURA,PERDIDA TOTAL,CONDUCTOR DISTRAIDO,FUGA,ALCOHOL,MOTOCICLETA,BICICLETA,SEGURO,TAXI,ANIMAL
5802646,20.7523445,-103.3904671,45130,Av. Industria Textil,Lomas de Zapopan,COLISION Y/O VUELCO,Auto,GRIS,2015,Bajo,Trasero,2020,JUNIO,1,LUNES,10,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5802585,20.6820312,-103.3647181,44600,Calle Joaquín Angulo,Villaseñor,COLISION Y/O VUELCO,Auto,PLATA,2018,Bajo,Cofre,2020,JUNIO,1,LUNES,11,JALISCO,GUADALAJARA,1,Conductor Asegurado,36,M,BAJO,NO,NO,,,,,,,,,,,,,,,,,,
5802655,20.6820312,-103.3647181,44600,Calle Joaquín Angulo 1273,santa tere,COLISION Y/O VUELCO,Auto,VERDE,1998,Sin daño,\N,2020,JUNIO,1,LUNES,11,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5802593,20.7523445,-103.3904671,45130,UBER Av. Industria Textil,Lomas de Zapopan,COLISION Y/O VUELCO,Auto,PLATA,2015,Sin daño,Cofre,2020,JUNIO,1,LUNES,11,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5802802,20.7483885,-103.3568220,45180,calle granados 70,Atemajac del Valle/ lomas tabachines,COLISION Y/O VUELCO,Camión,BLANCO,2017,Sin daño,Trasero,2020,JUNIO,1,LUNES,11,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5802812,20.6405246,-103.3523891,44940,EPCalle 26,COLON INDUSTRIAL,COLISION Y/O VUELCO,Camión,AZUL,2008,Sin daño,Costado izq trasero,2020,JUNIO,1,LUNES,11,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5802837,20.6480298,-103.3063098,44870,Chamizal,Atlas,COLISION Y/O VUELCO,Auto,ROJO,2020,\N,\N,2020,JUNIO,1,LUNES,12,JALISCO,GUADALAJARA,1,Tercero Conductor,49,F,BAJO,SI,NO,,,,,,,,,,,,,,,,,,
5802851,0,0,0,AJUSTE EN LINEA RAFAEL MENENDEZ,AJUSTE EN LINEA,COLISION Y/O VUELCO,Auto,BLANCO,2016,Bajo,Frontal,2020,JUNIO,1,LUNES,12,JALISCO,ATOTONILCO EL ALTO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,1
5802865,20.4658833,-103.5008678,0,Valle de Santa Cruz,Valle de Santa Cruz,COLISION Y/O VUELCO,Camión,ROJO,2003,Sin daño,Cofre,2020,JUNIO,1,LUNES,12,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5802871,20.5899960,-103.3858660,45601,EP*Anillo Periférico Sur Manuel Gómez Morín,Riveras de San Sebastianito,COLISION Y/O VUELCO,Camión,ROJO,2017,Sin daño,Trasero,2020,JUNIO,1,LUNES,12,JALISCO,TLAQUEPAQUE,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803013,20.6239590,-103.4271566,45070,Calle La Calma,Arboledas 1a Secc,COLISION Y/O VUELCO,Auto,CAFE,2017,Bajo,Trasero,2020,JUNIO,1,LUNES,12,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803111,20.7513267,-103.4013842,45130,AV TORREMOLINO,COLINAS DEL REY,COLISION Y/O VUELCO,Camión Ligero,GRIS,2001,Sin daño,Costado izq delantero,2020,JUNIO,1,LUNES,13,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5803171,20.6425730,-103.3271605,44870,Calle Rio Atotonilco,ATLAS,COLISION Y/O VUELCO,Auto,NEGRO,2014,Sin daño,Costado der delantero,2020,JUNIO,1,LUNES,14,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803188,20.6658260,-103.3514547,44180,MARTIN GALVAN COLON  737,Mexicaltzingo,COLISION Y/O VUELCO,Auto,PLATA,1000,\N,\N,2020,JUNIO,1,LUNES,14,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803076,20.6721557,-103.3786569,44130,calderon de la barca,lomas de guevara,COLISION Y/O VUELCO,Auto,GRIS,2012,Bajo,Costado der central,2020,JUNIO,1,LUNES,14,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803081,20.7399912,-103.4148699,45140,Antiguo Camino a Tesistán,Santa margarita,COLISION Y/O VUELCO,Camión,ROJO,2000,Sin daño,Costado der delantero,2020,JUNIO,1,LUNES,14,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803194,20.7158681,-103.2983753,44390,Ramón Isaac Alcaraz 4653,HUENTITAN EL ALTO,COLISION Y/O VUELCO,Auto,GRIS,2019,Sin daño,Cofre,2020,JUNIO,1,LUNES,14,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,1,,,,,
5803199,20.7065046,-103.3617110,44210,Mercaderes,Jardines del Country,COLISION Y/O VUELCO,Auto,BLANCO,2014,Sin daño,Toldo,2020,JUNIO,1,LUNES,14,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803212,20.6395994,-103.3809975,44950,Avenida Miguel López de Legazpi 2024,JARDINES DE LA CRUZ,COLISION Y/O VUELCO,Camión Ligero,BLANCO,2010,Bajo,Trasero,2020,JUNIO,1,LUNES,14,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803215,20.6660801,-103.3499334,44100,Calle Nicolás Régules 63,Mexicaltzingo Centro,COLISION Y/O VUELCO,Auto,AZUL,2016,Sin daño,Trasero,2020,JUNIO,1,LUNES,15,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803241,20.6271909,-103.4190125,45070,UBER-Avenida Adolfo López Mateos Sur,Gustavo Díaz Ordaz,COLISION Y/O VUELCO,Auto,GRIS,2016,Bajo,Trasero,2020,JUNIO,1,LUNES,15,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,1,,,,,
5803244,20.7470955,-103.3924259,45130,Calle Tarragona NUMERO 80 INT 2,Fracc Altagracia,COLISION Y/O VUELCO,Auto,BLANCO,2020,Bajo,Cofre,2020,JUNIO,1,LUNES,15,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803269,20.6610661,-103.3965772,7002079,López Mateos Sur,Chapalita,COLISION Y/O VUELCO,Auto,NEGRO,2017,Bajo,Cofre,2020,JUNIO,1,LUNES,16,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,1,,,,,
5803466,20.6732704,-103.4551410,45015,Anillo Periférico PTE,BAJIO,COLISION Y/O VUELCO,Auto,BLANCO,2017,Bajo,Costado izq trasero,2020,JUNIO,1,LUNES,16,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803272,20.8042320,-103.4508488,45138,PARAISO,San José Ejidal,COLISION Y/O VUELCO,Auto,ARENA,2012,Sin daño,Frontal,2020,JUNIO,1,LUNES,16,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803471,20.6594202,-103.3976190,44510,Avenida de las Rosas,Juan Diego,COLISION Y/O VUELCO,Auto,GRIS,2017,Bajo,\N,2020,JUNIO,1,LUNES,16,JALISCO,GUADALAJARA,2,Conductor Asegurado,50,F,BAJO,NO,NO,,,,,,,,,,,,,,,,,1,
5803471,20.6594202,-103.3976190,44510,Avenida de las Rosas,Juan Diego,COLISION Y/O VUELCO,Auto,GRIS,2017,Bajo,\N,2020,JUNIO,1,LUNES,16,JALISCO,GUADALAJARA,2,Pasajero Asegurado,13,F,BAJO,NO,NO,,,,,,,,,,,,,,,,,1,
5803475,20.7067764,-103.4457243,45136,Anillo Periférico Norte,Virreyes Residencial,COLISION Y/O VUELCO,Camión,BLANCO,2017,Sin daño,Cofre,2020,JUNIO,1,LUNES,16,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803490,20.6747817,-103.3938675,44690,Avenida Ignacio Luis Vallarta,Vallarta,COLISION Y/O VUELCO,Auto,GRIS,2020,Bajo,\N,2020,JUNIO,1,LUNES,17,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5796642,20.6863114,-103.3628563,44600,Calle Ghilardi,Ladrón de Guevara,COLISION Y/O VUELCO,Auto,BLANCO,2016,Sin daño,Costado izq trasero,2020,JUNIO,1,LUNES,17,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,1,,,,1,
5803488,20.6485868,-103.3517808,44910,Heroes Nacozari,FERROCARRIL,COLISION Y/O VUELCO,Camión,BLANCO CON ROJO,2008,\N,\N,2020,JUNIO,1,LUNES,17,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803611,0,0,0,REYES  HEROLES,POLANQUITO,COLISION Y/O VUELCO,Auto,GRIS,2019,Sin daño,Frontal,2020,JUNIO,1,LUNES,17,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5796644,20.6814857,-103.4331822,45020,Avenida Ignacio L Vallarta,Camichín Vallarta,COLISION Y/O VUELCO,Auto,BLANCO,2017,Bajo,Trasero,2020,JUNIO,1,LUNES,18,JALISCO,ZAPOPAN,1,Conductor Asegurado,40,M,\N,NO,NO,,,,,,,,,,,,,,,,1,,
5803719,20.6348168,-103.3918954,44510,Isla Raza,Juan Diego,COLISION Y/O VUELCO,Auto,BLANCA,0,\N,\N,2020,JUNIO,1,LUNES,18,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803627,20.6830120,-103.3293128,44360,Salvador Quevedo y Zubieta,La Perla,COLISION Y/O VUELCO,Auto,ROJO,2020,Bajo,Cofre,2020,JUNIO,1,LUNES,18,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5803630,20.6866605,-103.2587689,45412,Anillo Periférico Oriente,Jalisco 4ta Secc,COLISION Y/O VUELCO,Auto,BLANCO,1998,Bajo,Frontal,2020,JUNIO,1,LUNES,18,JALISCO,TONALA,1,Conductor Asegurado,34,M,\N,NO,NO,,,,,,,,,,,,,,1,,,,
5803729,20.6452735,-103.3124345,45500,NIÑOS HEROES,Barrio San Juan,COLISION Y/O VUELCO,Auto,GRIS,2007,Sin daño,Frontal,2020,JUNIO,1,LUNES,18,JALISCO,TLAQUEPAQUE,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5803739,20.5270513,-103.2519357,45680,Nuevo Periférico Oriente,El Salto Centro,COLISION Y/O VUELCO,Camión Ligero,BLANCO,2013,Bajo,Frontal,2020,JUNIO,1,LUNES,19,JALISCO,EL SALTO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803649,0,0,0,EL SALTO,SAN JOSE DEL CASTILLO,COLISION Y/O VUELCO,Auto,AZUL,1997,Sin daño,Trasero,2020,JUNIO,1,LUNES,19,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803655,20.6190575,-103.3178350,45580,Calle Batalla de Torreón,Salvador Portillo López,COLISION Y/O VUELCO,Auto,GRIS,2016,Bajo,Cofre,2020,JUNIO,1,LUNES,19,JALISCO,TLAQUEPAQUE,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803662,20.3903412,-103.1144397,45930,Carretera La Barca-Santa Rosa,Atotonilquillo,COLISION Y/O VUELCO,Camión,BLANCO,2017,Sin daño,Trasero,2020,JUNIO,1,LUNES,19,JALISCO,CHAPALA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803751,20.6862892,-103.2575835,44860,Manuel Gómez Morín,Jardines de La Paz Norte,COLISION Y/O VUELCO,Auto,PLATA,1998,Sin daño,Frontal,2020,JUNIO,1,LUNES,19,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5803759,20.6788078,-103.3736912,44600,Avenida de las Americas,Ladron de Guevara,COLISION Y/O VUELCO,Camión Ligero,BLANCO,2017,Sin daño,Cofre,2020,JUNIO,1,LUNES,19,JALISCO,GUADALAJARA,1,Tercero Conductor,31,F,\N,NO,NO,,,,,,,,,,,,,,,,,,
5803762,20.6800737,-103.3638046,44630,UBER Ignacio Ramírez,Atemajac del Valle,COLISION Y/O VUELCO,Auto,BLANCO,2020,Sin daño,Costado izq delantero,2020,JUNIO,1,LUNES,19,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,1,,,1,,
5803767,20.5758605,-103.3633393,45606,Adolf B. Horn Jr.,Lomas de San MIguel,COLISION Y/O VUELCO,Auto,BLANCO,2015,Sin daño,Costado izq trasero,2020,JUNIO,1,LUNES,20,JALISCO,TLAQUEPAQUE,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803682,0,0,0,GHILARDI,CENTRO,COLISION Y/O VUELCO,Auto,BLANCO,2016,Sin daño,Costado izq trasero,2020,JUNIO,1,LUNES,20,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803778,20.6340659,-103.4257970,45070,Avenida Nicolás Copérnico,Residencial  Arboledas,COLISION Y/O VUELCO,Auto,BLANCO,2019,Sin daño,Frontal,2020,JUNIO,1,LUNES,20,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,1,,,,,
5803685,0,0,0,camino antigua teistan,Sin dato,COLISION Y/O VUELCO,Auto,VERDE,2010,Bajo,\N,2020,JUNIO,1,LUNES,20,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803788,20.6752552,-103.3477923,44100,Avenida Benito Juárez 322,Fracc Guadalajara Centro,COLISION Y/O VUELCO,Auto,BLANCO,2004,Bajo,Cofre,2020,JUNIO,1,LUNES,20,JALISCO,GUADALAJARA,2,Tercero Pasajero,33,Indefinido,\N,NO,NO,,,,,,,,,,,,,,,,1,,
5803788,20.6752552,-103.3477923,44100,Avenida Benito Juárez 322,Fracc Guadalajara Centro,COLISION Y/O VUELCO,Auto,BLANCO,2004,Bajo,Cofre,2020,JUNIO,1,LUNES,20,JALISCO,GUADALAJARA,2,Conductor Asegurado,49,M,BAJO,NO,NO,,,,,,,,,,,,,,,,1,,
5803694,0,0,0,PALACIOS 31,EL PANORAMICO 2,COLISION Y/O VUELCO,Auto,NEGRO,2019,\N,\N,2020,JUNIO,1,LUNES,21,JALISCO,TONALA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803693,20.6265590,-103.3303517,44490,FUELLE,Lázaro Cárdenas,COLISION Y/O VUELCO,Auto,BLANCO,2016,Bajo,Trasero,2020,JUNIO,1,LUNES,21,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803699,20.6305440,-103.3868564,44987,Isla GALITE,COL VILLAGUERRERO,COLISION Y/O VUELCO,Auto,AZUL,2012,Bajo,Frontal,2020,JUNIO,1,LUNES,21,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803811,20.7480819,-103.4160710,45138,Av. Dr Angel Leaño,Héroes Nacionales,COLISION Y/O VUELCO,Auto,ARENA,2020,Bajo,Frontal,2020,JUNIO,1,LUNES,21,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5803836,20.6792516,-103.4217871,45020,Av Patria,Prados Vallarta,COLISION Y/O VUELCO,Auto,PLATA,2002,Bajo,Parte baja,2020,JUNIO,1,LUNES,22,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,1,,,,,,,,,,,,,
5803841,20.7350782,-103.4071996,45140,Periferico Poniente,San Francisco,COLISION Y/O VUELCO,Auto,ARENA,2010,Sin daño,Frontal,2020,JUNIO,1,LUNES,22,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5803906,0,0,0,Av. Adolf Bernard Horn,ZONA INDUSTRIAL,COLISION Y/O VUELCO,Camión,BLANCO,2007,Sin daño,Costado der delantero,2020,JUNIO,1,LUNES,22,JALISCO,TLAQUEPAQUE,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803911,20.6188284,-103.2480197,44860,Manuel Gómez Morín-  AVENIDA TONALTECAS,Jardines de La Paz Norte- CENTRO,COLISION Y/O VUELCO,Auto,GRIS,2020,Bajo,Cofre,2020,JUNIO,1,LUNES,23,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,1,,,,,
5803858,20.6624816,-103.3004342,44810,Calle Gigantes,SAN ANDRES,COLISION Y/O VUELCO,Auto,NEGRO,2003,Medio,Costado der central,2020,JUNIO,2,MARTES,4,JALISCO,GUADALAJARA,1,Conductor Asegurado,46,M,\N,NO,SI,,,,,,,,,,,,,,,,,,
5803868,20.7125249,-103.3802637,45160,Avenida Patria,Jacarandas,COLISION Y/O VUELCO,Auto,BEIGE,2017,Bajo,Cofre,2020,JUNIO,2,MARTES,7,JALISCO,ZAPOPAN,2,Conductor Asegurado,26,M,\N,NO,NO,,,,,,,,,,,,,,,,,,
5803868,20.7125249,-103.3802637,45160,Avenida Patria,Jacarandas,COLISION Y/O VUELCO,Auto,BEIGE,2017,Bajo,Cofre,2020,JUNIO,2,MARTES,7,JALISCO,ZAPOPAN,2,Pasajero Asegurado,34,M,\N,NO,NO,,,,,,,,,,,,,,,,,,
5803968,20.7225488,-103.4391462,45019,Paseo Valle Real,VALLE REAL,COLISION Y/O VUELCO,Auto,BLANCO,2013,Sin daño,Cofre,2020,JUNIO,2,MARTES,9,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803996,20.6812411,-103.4020676,45127,Rinconada de Bugambilias,MONRAZ,COLISION Y/O VUELCO,Auto,AZUL,2006,Bajo,Cofre,2020,JUNIO,2,MARTES,10,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5803997,0,0,0,av  topacio,valle verde,COLISION Y/O VUELCO,Auto,ROJO,2017,Bajo,Costado der delantero,2020,JUNIO,2,MARTES,10,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804130,20.6684111,-103.3452646,44100,calle gudalupe victoria 31,San Pedro Tlaquepaque,COLISION Y/O VUELCO,Camión,BLANCO,2018,Sin daño,Trasero,2020,JUNIO,2,MARTES,10,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804137,20.5866128,-103.4212827,45609,Avenida Prolongación Colón 3990,Arroyo Seco,COLISION Y/O VUELCO,Auto,BLANCO,2015,Bajo,Frontal,2020,JUNIO,2,MARTES,10,JALISCO,TLAQUEPAQUE,1,Conductor Asegurado,24,F,BAJO,NO,NO,,,,,,,,,,,,,,,,,,
5804225,20.6343930,-103.4255797,45070,Prolongación Mariano Otero,PASEOS DEL SOL,COLISION Y/O VUELCO,Auto,BLANCO,2014,Sin daño,Cofre,2020,JUNIO,2,MARTES,10,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804227,20.6348510,-103.4251830,45070,Prolongación Mariano Otero 5388,PASEOS DEL SOL,COLISION Y/O VUELCO,Auto,VINO,2007,Bajo,Cofre,2020,JUNIO,2,MARTES,10,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804226,20.6462628,-103.3587439,44440,AV Lázaro Cárdenas,San Pedro Tlaquepaque,COLISION Y/O VUELCO,Auto,NEGRO,1996,Sin daño,Trasero,2020,JUNIO,2,MARTES,10,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804235,20.5507160,-102.5045165,47760,Calle Continuación Ignacio Zaragoza,CENTRO,COLISION Y/O VUELCO,Auto,BLANCO,2016,Bajo,Frontal,2020,JUNIO,2,MARTES,11,JALISCO,ATOTONILCO EL ALTO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804240,20.6331268,-103.4256462,45070,Avenida Nicolás Copérnico 4395A,Arboledas 1a Secc,COLISION Y/O VUELCO,Auto,BLANCO,2017,Bajo,Cofre,2020,JUNIO,2,MARTES,11,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804149,20.6666812,-103.3716131,44160,NIÑOS HEROES NO 2129,UNION OBRERA,COLISION Y/O VUELCO,Auto,BLANCO,2005,Sin daño,Costado izq trasero,2020,JUNIO,2,MARTES,11,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804254,20.7902711,-103.4747456,45138,JUAN JIL PRECIADO,Héroes Nacionales,COLISION Y/O VUELCO,Camión,ARENA,2009,Sin daño,Costado izq central,2020,JUNIO,2,MARTES,11,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804267,20.6659892,-103.3557823,44190,CALZADA DEL FEDERALISMO SUR,Moderna,COLISION Y/O VUELCO,Auto,GRIS,2017,Sin daño,Cofre,2020,JUNIO,2,MARTES,11,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804173,20.7406888,-103.3524264,45130,Calle Gómez Farias 209,Arroyo Hondo,COLISION Y/O VUELCO,Auto,GRIS,2015,Bajo,Cofre,2020,JUNIO,2,MARTES,11,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5804281,20.6457186,-103.3026608,44860,AV RIO NILO,JARDINES DE LA PAZ,COLISION Y/O VUELCO,Auto,BLANCO,2017,Sin daño,Costado der trasero,2020,JUNIO,2,MARTES,11,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804284,20.6180045,-103.3737518,44977,Avenida 8 de Julio,Doctor Valentín Gómez Farias,COLISION Y/O VUELCO,Camión,BLANCA,2018,Bajo,\N,2020,JUNIO,2,MARTES,11,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804189,20.6085651,-103.3150334,45580,CARR GUADALAJARA CHAPALA,EL TAPATIO,COLISION Y/O VUELCO,Auto,BLANCO,2016,Sin daño,Trasero,2020,JUNIO,2,MARTES,11,JALISCO,TLAQUEPAQUE,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804302,20.6553068,-103.3927785,44510,HORIZONTE,Juan Diego,COLISION Y/O VUELCO,Auto,GRIS,2006,Sin daño,Costado izq trasero,2020,JUNIO,2,MARTES,12,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5804311,20.6850836,-103.3887052,44130,Manuel Acuña,Arcos Vallarta,COLISION Y/O VUELCO,Auto,GRIS,2016,Bajo,Trasero,2020,JUNIO,2,MARTES,12,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804417,20.6483476,-103.3664433,44930,EP 2,Colón Industrial,COLISION Y/O VUELCO,Camión,AZUL,2009,Sin daño,Cofre,2020,JUNIO,2,MARTES,12,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804334,20.6243364,-103.3233969,45593,Calzada Lázaro Cárdenas Oriente,Álamo Industrial,COLISION Y/O VUELCO,Camión,BLANCO,1996,Sin daño,Costado der delantero,2020,JUNIO,2,MARTES,12,JALISCO,TLAQUEPAQUE,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5804433,20.6682632,-103.3774926,44160,FRANCISCO JAVIER GAMBOA,ARCOS VALLARTA,COLISION Y/O VUELCO,Auto,ROJO,2017,Bajo,Costado der trasero,2020,JUNIO,2,MARTES,13,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804432,20.6998952,-103.3749343,44660,Avenida Américas,CONTRY CLUB,COLISION Y/O VUELCO,Auto,BLANCO,2019,Bajo,Cofre,2020,JUNIO,2,MARTES,13,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804446,0,0,0,UBER,Sin dato,HUELGAS Y ALBOROTOS,Auto,PLATA,2017,\N,\N,2020,JUNIO,2,MARTES,13,JALISCO,GUADALAJARA,1,Conductor Asegurado,24,M,BAJO,NO,NO,,,,,,,,,,,,,,,,,,
5804363,20.5221537,-103.4230963,45650,CAMINO SAN SEBASTIAN,Valle de San Sebastián,COLISION Y/O VUELCO,Camión Ligero,NEGRO,1989,Sin daño,Trasero,2020,JUNIO,2,MARTES,13,JALISCO,TLAJOMULCO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804470,20.7285211,-103.3454779,45190,Anillo Periférico Norte,Hogares del Batán,COLISION Y/O VUELCO,Auto,BLANCO,2006,Sin daño,Cofre,2020,JUNIO,2,MARTES,13,JALISCO,ZAPOPAN,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804382,20.6229630,-103.2429399,44860,Ignacio Zaragoza,tonala centro,COLISION Y/O VUELCO,Auto,PLATA,2006,Sin daño,Trasero,2020,JUNIO,2,MARTES,14,JALISCO,TONALA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5804482,20.6237176,-103.3139580,45580,Calzada Lázaro Cárdenas Oriente,Fracc Revolución,COLISION Y/O VUELCO,Camión,BLANCO,2016,Sin daño,Frontal,2020,JUNIO,2,MARTES,14,JALISCO,GUADALAJARA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804508,0,0,0,SIERRA CURIEL COTO 282,LOMAS DEL CURIEL,COLISION Y/O VUELCO,Auto,BLANCO,2014,Bajo,\N,2020,JUNIO,2,MARTES,14,JALISCO,TLAQUEPAQUE,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5804532,20.6901578,-103.3732674,44600,De Las Americas 840,Ladron de Guevara,COLISION Y/O VUELCO,Auto,AZUL,2018,Bajo,Trasero,2020,JUNIO,2,MARTES,14,JALISCO,GUADALAJARA,2,Pasajero Asegurado,67,F,BAJO,SI,NO,,,,,,,,,,,,,,,,,,
